CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country,Days_Between,purchase_missing
C2578,Unknown,Female,39.0,Kolkata,2023-05-30,,284.31228249285095,3.0,nan,,UK,,1
2579,Priya,Male,53.0,Kolkata,2021-11-11,,1571.3915815440075,1.0,nan,,USA,,1
C2581,Rahul,Male,44.0,Mumbai,2022-07-20,2022-06-06,2845.9608899438263,3.0,nan,,Australia,-44.0,1
2582,Neha,Female,42.0,Delhi,2022-01-03,2025-10-09,1521.0562478487195,3.0,nan,9864687070,Australia,1375.0,1
2583,Rahul,Female,41.0,Mumbai,2025-06-25,,694.7166703822952,3.0,nan,9292963368,Australia,,1
2583,Pooja,Male,47.0,Ahmedabad,2023-11-19,,4244.74,5.0,nan,,USA,,0
2584,Neha,Male,45.0,Mumbai,2023-05-15,2021-09-12,3032.3703983420555,1.0,nan,,India,-610.0,1
2585,Priya,Female,39.0,Hyderabad,2022-12-28,,4072.85,1.0,nan,,Australia,,0
C2587,Neha,Female,42.0,Pune,2023-06-14,,2314.1392359834203,1.0,nan,,Australia,,1
2589,Unknown,Female,42.0,Kolkata,2023-07-04,,108.38402996458899,3.0,nan,,Australia,,1
2590,Amit,Female,42.0,Mumbai,2022-01-02,2025-12-25,2701.8065568633597,1.0,nan,,USA,1453.0,1
2591,Kiran,Male,38.0,Ahmedabad,,2021-07-07,3092.66,3.0,user2590@mail.com,,Nan,,0
2592,Simran,Female,38.0,Chennai,,,1948.155858752559,2.0,user2591@mail.com,9145051160,USA,,1
2595,Ravi,Female,42.0,Kolkata,,,807.7420792652251,1.0,user2594@mail.com,,Nan,,1
2597,Priya,Unknown,47.0,Pune,,,394.7855788890133,3.0,nan,,UK,,1
2598,Kiran,Unknown,40.0,Delhi,,,1808.2902979323342,3.0,nan,,Canada,,1
C2600,Unknown,Female,52.0,Delhi,2022-09-17,,2293.277746351235,3.0,nan,,UK,,1
2601,Rahul,Male,42.0,Bangalore,2020-05-10,,1466.330755909712,3.0,user2600@mail.com,,UK,,1
C2602,Ravi,Female,44.0,Chennai,,,3966.77,3.0,nan,,Australia,,0
C2604,Simran,Unknown,41.0,Mumbai,,2022-03-08,2239.1765410179178,4.0,nan,,UK,,1
C2605,Kiran,Female,47.0,Bangalore,2021-08-18,2022-04-15,2032.4920172960865,1.0,user2604@mail.com,,UK,240.0,1
2605,Sneha,Female,46.0,Kolkata,,2020-09-14,154.83594121422811,3.0,nan,9881402127,Nan,,1
2606,Amit,Male,60.0,Hyderabad,2023-02-17,,3165.334675798312,1.0,nan,,Canada,,1
2607,Pooja,Male,45.0,Unknown,2021-11-20,,14.99,4.0,nan,,Canada,,0
2608,Priya,Male,42.0,Ahmedabad,2020-11-30,2026-01-04,1306.7622659027115,3.0,nan,,Canada,1861.0,1
C2610,Ankit,Unknown,41.0,Mumbai,2023-02-18,2025-02-16,4189.912270705,3.0,nan,,India,729.0,1
2610,Ankit,Female,44.0,Ahmedabad,,,4211.0641918544425,3.0,nan,,UK,,1
2613,Pooja,Male,46.0,Chennai,,,4879.08,3.0,nan,,UK,,0
C2614,Kiran,Male,39.0,Unknown,,,1095.5031456317795,3.0,user2613@mail.com,,Canada,,1
2614,Sneha,Unknown,40.0,Ahmedabad,,,1256.1241978092141,4.0,user2614@mail.com,,Canada,,1
C2616,Sneha,Male,44.0,Hyderabad,,2025-07-22,4401.032047913286,3.0,user2615@mail.com,,Australia,,1
2617,Unknown,Male,39.0,Bangalore,,,404.87,3.0,nan,9886713946,Canada,,0
2617,Priya,Unknown,45.0,Kolkata,2025-12-27,,1986.7799255758596,1.0,user2617@mail.com,,Canada,,1
C2619,Ankit,Male,43.0,Chennai,2024-10-01,,3230.541328751362,1.0,nan,,India,,1
2620,Ravi,Unknown,27.0,Delhi,,,2516.060152455562,1.0,nan,9175141622,USA,,1
2622,Ravi,Female,46.0,Kolkata,2023-09-22,,696.95,1.0,nan,9774630691,UK,,0
2624,Pooja,Male,43.0,Unknown,,,4700.4,3.0,nan,,UK,,0
2624,Priya,Male,42.0,Bangalore,2022-06-03,,2122.299220094037,1.0,nan,,Australia,,1
2626,Neha,Male,50.0,Pune,,,2419.9553459695207,1.0,nan,,UK,,1
2627,Pooja,Male,42.0,Unknown,2022-04-08,,3082.756512380704,3.0,nan,9760689983,India,,1
2627,Unknown,Female,40.0,Delhi,2021-12-08,2025-10-07,4052.9469488521804,3.0,nan,,Nan,1399.0,1
C2631,Neha,Male,55.0,Mumbai,2024-02-07,,364.06,3.0,nan,,Canada,,0
C2632,Unknown,Female,38.0,Ahmedabad,2022-05-17,,1327.987577303957,3.0,nan,,Canada,,1
2633,Ankit,Male,54.0,Kolkata,,2024-05-26,903.8097227055548,5.0,nan,,Nan,,1
2633,Priya,Male,41.0,Bangalore,2020-09-20,,132.46097974416352,1.0,nan,,Canada,,1
C2635,Unknown,Male,46.0,Mumbai,2022-03-19,,3189.2701008385825,1.0,nan,,Nan,,1
2635,Unknown,Female,44.0,Bangalore,,2022-07-01,1756.6550256894898,3.0,nan,9958013405,Nan,,1
2637,Simran,Male,43.0,Ahmedabad,2025-03-12,,595.5292167923744,3.0,nan,,India,,1
2638,Unknown,Male,46.0,Ahmedabad,2023-11-24,,3045.9005157063057,1.0,user2637@mail.com,,Nan,,1
2638,Amit,Unknown,45.0,Ahmedabad,,,881.8105578419124,1.0,nan,,USA,,1
2641,Simran,Unknown,28.0,Hyderabad,2022-03-22,,2588.3622064668743,1.0,nan,9419905935,Australia,,1
C2642,Simran,Female,46.0,Bangalore,,2020-10-18,1892.3195078723502,1.0,nan,,USA,,1
2643,Unknown,Male,47.0,Kolkata,2025-06-02,2024-12-04,3886.7076439378434,2.0,user2642@mail.com,,Australia,-180.0,1
2646,Pooja,Male,65.0,Mumbai,2023-01-14,,4351.473879524901,1.0,nan,9571974722,Canada,,1
2648,Neha,Male,38.0,Hyderabad,,2024-11-20,927.6115851361524,4.0,nan,,Canada,,1
2648,Simran,Male,42.0,Unknown,,2023-05-11,4455.896647563391,3.0,user2648@mail.com,,USA,,1
2651,Ankit,Unknown,40.0,Kolkata,,,3666.0287422204055,1.0,nan,9242142419,Australia,,1
C2653,Unknown,Female,18.0,Delhi,2022-11-02,,1105.1732855764378,1.0,nan,9448091351,UK,,1
2653,Unknown,Unknown,46.0,Hyderabad,2024-12-04,,3033.5869818438223,4.0,nan,,USA,,1
2656,Unknown,Female,38.0,Kolkata,,,1208.7687437853092,3.0,user2655@mail.com,,Australia,,1
C2657,Unknown,Male,58.0,Hyderabad,2020-06-12,,1086.5736248098935,1.0,user2656@mail.com,9110300642,Nan,,1
2658,Sneha,Male,29.0,Unknown,2021-08-19,2021-12-16,3883.961927437046,5.0,nan,,Canada,119.0,1
2659,Simran,Unknown,39.0,Unknown,,,2494.2587436514405,1.0,nan,9172952589,USA,,1
C2660,Priya,Female,43.0,Pune,2021-09-23,2025-07-14,2180.612376768767,3.0,nan,,Canada,1390.0,1
2661,Neha,Male,46.0,Unknown,,,4258.058354633426,3.0,nan,,USA,,1
C2662,Ravi,Female,31.0,Mumbai,,,2801.47,1.0,nan,,India,,0
2663,Simran,Female,40.0,Unknown,,,2064.0420330121765,3.0,nan,,India,,1
2666,Pooja,Male,41.0,Kolkata,,,3414.89,3.0,user2665@mail.com,,India,,0
2666,Ravi,Female,47.0,Kolkata,,,1019.2941146453147,1.0,nan,,Nan,,1
C2669,Rahul,Male,46.0,Chennai,,,323.68940920301384,2.0,user2668@mail.com,,Australia,,1
2672,Kiran,Female,41.0,Pune,,2021-10-21,3592.46,1.0,nan,,USA,,0
2673,Amit,Unknown,40.0,Pune,2025-08-05,,1998.5976282900208,1.0,nan,9869939677,USA,,1
2675,Simran,Female,37.0,Mumbai,2021-04-15,,2997.7720186594256,3.0,nan,9333070097,Australia,,1
2675,Amit,Male,41.0,Chennai,,,1459.97,1.0,user2675@mail.com,,USA,,0
C2678,Neha,Male,43.0,Hyderabad,2022-07-03,,928.196270984175,1.0,nan,,UK,,1
2678,Ravi,Male,41.0,Ahmedabad,2020-09-18,,3411.880247235221,4.0,user2678@mail.com,9361678647,Nan,,1
2680,Pooja,Male,47.0,Chennai,,2023-08-13,1363.0803144435877,2.0,nan,,Canada,,1
2680,Unknown,Unknown,45.0,Mumbai,2021-03-11,,3132.3737786557044,1.0,nan,,UK,,1
2682,Neha,Male,49.0,Hyderabad,,,1381.25,1.0,nan,,Nan,,0
2683,Pooja,Male,59.0,Delhi,,2024-02-12,3493.24,5.0,nan,9480740522,Nan,,0
2684,Sneha,Unknown,46.0,Mumbai,,2021-04-30,1740.2,1.0,nan,,Australia,,0
2686,Sneha,Male,41.0,Mumbai,,,5886.234480975449,1.0,user2685@mail.com,9661768033,USA,,1
2686,Priya,Male,38.0,Kolkata,,2021-07-14,1254.35,3.0,nan,9653400952,USA,,0
2688,Kiran,Female,53.0,Chennai,,,802.43,2.0,nan,,India,,0
2689,Kiran,Female,39.0,Kolkata,2023-06-08,,990.9350337887572,3.0,nan,,Nan,,1
2692,Rahul,Unknown,41.0,Pune,,,983.32,1.0,nan,,UK,,0
2693,Ravi,Male,46.0,Ahmedabad,,,1757.18,3.0,nan,,India,,0
2695,Unknown,Unknown,44.0,Mumbai,,,919.06,3.0,nan,,Nan,,0
C2696,Simran,Male,41.0,Pune,2022-07-08,,3549.23,3.0,nan,9313671297,Nan,,0
2696,Kiran,Unknown,41.0,Chennai,,2023-07-17,2520.570838090961,3.0,nan,,Canada,,1
2698,Pooja,Unknown,38.0,Ahmedabad,,,3827.2138801603014,1.0,nan,,UK,,1
C2699,Unknown,Unknown,43.0,Kolkata,2023-04-26,,3711.5432014092544,3.0,nan,,USA,,1
C2700,Ravi,Male,38.0,Chennai,,,4030.82,2.0,nan,9672903825,UK,,0
2701,Kiran,Unknown,46.0,Delhi,,2022-03-24,994.95,3.0,user2700@mail.com,,USA,,0
2701,Ravi,Unknown,38.0,Kolkata,2022-02-25,,2361.9633483417824,1.0,nan,9528965124,Nan,,1
2702,Sneha,Female,45.0,Mumbai,2022-03-28,,171.35,1.0,nan,,Australia,,0
2703,Priya,Male,45.0,Bangalore,2022-07-06,2021-01-01,561.071436155635,3.0,nan,9642887672,India,-551.0,1
2705,Neha,Female,43.0,Chennai,2022-03-01,2023-09-18,2379.0578865930056,2.0,user2704@mail.com,,USA,566.0,1
C2706,Ankit,Male,62.0,Mumbai,,2023-10-06,222.8295340092327,1.0,user2705@mail.com,,UK,,1
2707,Unknown,Unknown,40.0,Mumbai,,2025-02-21,5061.396238439553,1.0,nan,9169421944,India,,1
2708,Simran,Male,46.0,Hyderabad,,,3697.7089421037863,1.0,nan,9292658564,Canada,,1
2708,Unknown,Unknown,45.0,Ahmedabad,,,1514.9467744872131,1.0,nan,,Canada,,1
2710,Unknown,Female,42.0,Chennai,,,2552.45,4.0,nan,,Nan,,0
2712,Pooja,Unknown,37.0,Pune,,2023-12-30,3021.220457181953,3.0,user2711@mail.com,,Nan,,1
C2714,Unknown,Male,33.0,Pune,,,4298.510641107586,2.0,nan,,Canada,,1
2715,Ravi,Male,42.0,Kolkata,2022-09-19,,548.25,1.0,nan,,UK,,0
2716,Unknown,Female,68.0,Hyderabad,,,3041.4776949183865,3.0,nan,,Nan,,1
2716,Unknown,Male,19.0,Hyderabad,2024-03-19,2022-08-04,4173.1,3.0,nan,,India,-593.0,0
C2719,Ankit,Male,44.0,Unknown,2021-12-25,,4154.62,1.0,user2718@mail.com,,India,,0
2720,Kiran,Female,42.0,Ahmedabad,,,1154.7518994008549,1.0,nan,9509734926,USA,,1
C2721,Ankit,Male,44.0,Hyderabad,,,1208.172853405501,3.0,nan,,UK,,1
2722,Unknown,Female,40.0,Unknown,,,3843.185075869821,1.0,nan,,USA,,1
2723,Unknown,Female,42.0,Mumbai,2025-09-15,,1514.0167232364938,2.0,user2723@mail.com,,Australia,,1
2725,Neha,Female,39.0,Unknown,2020-05-12,,3323.008555056117,3.0,nan,,India,,1
2728,Sneha,Female,39.0,Pune,,,2282.27,1.0,nan,,India,,0
C2729,Ankit,Male,39.0,Unknown,,,1833.5732745472983,1.0,user2728@mail.com,9475311613,UK,,1
2729,Ravi,Male,43.0,Mumbai,,,1317.6649496001626,1.0,nan,9643076918,USA,,1
C2731,Priya,Unknown,40.0,Pune,2020-12-09,,604.87,2.0,nan,,India,,0
2732,Ankit,Female,39.0,Ahmedabad,2022-03-23,,3046.8782143815374,4.0,user2731@mail.com,,Australia,,1
2732,Kiran,Male,43.0,Ahmedabad,,2023-11-14,2241.4900294368927,1.0,nan,9899360013,India,,1
2734,Rahul,Female,41.0,Bangalore,,,1546.3799737486843,2.0,nan,9231751323,Nan,,1
2735,Ravi,Unknown,38.0,Kolkata,,2025-05-16,4046.3144916274055,3.0,nan,,India,,1
2736,Neha,Male,39.0,Chennai,2023-07-26,,3779.31,1.0,nan,,India,,0
2737,Unknown,Male,49.0,Chennai,2025-01-30,,3043.4794872974576,1.0,user2736@mail.com,,Australia,,1
2738,Rahul,Unknown,45.0,Unknown,2023-09-25,,1656.1052132668829,4.0,nan,,Australia,,1
2738,Ravi,Female,19.0,Kolkata,,2023-02-16,2946.2889443858508,3.0,user2738@mail.com,9784138095,Nan,,1
2740,Ravi,Female,45.0,Kolkata,,2022-07-10,2004.24,3.0,nan,,UK,,0
2741,Ravi,Male,40.0,Kolkata,,,661.38,4.0,nan,,Nan,,0
2742,Kiran,Female,46.0,Bangalore,2024-08-11,,6214.382205390095,1.0,nan,,India,,1
C2743,Ankit,Unknown,64.0,Ahmedabad,,,1532.8187316895571,5.0,nan,,Australia,,1
2744,Priya,Male,38.0,Chennai,2023-10-13,2023-01-04,308.86530114329753,5.0,user2743@mail.com,,Australia,-282.0,1
2744,Unknown,Male,38.0,Ahmedabad,2023-11-27,,223.0451220484524,1.0,nan,,India,,1
2746,Ravi,Female,47.0,Kolkata,,2021-10-19,3812.2670725549706,1.0,nan,,Canada,,1
2746,Ankit,Female,44.0,Kolkata,2025-04-05,,2649.99859919825,3.0,nan,9566181817,India,,1
2747,Unknown,Female,64.0,Mumbai,,,2133.31774185261,3.0,nan,,Australia,,1
2752,Simran,Unknown,40.0,Delhi,2024-01-02,,1495.011344042408,3.0,nan,9693464250,UK,,1
2754,Ravi,Unknown,44.0,Kolkata,2022-09-28,2024-12-24,1863.0661268707,1.0,nan,,India,818.0,1
2754,Kiran,Male,40.0,Kolkata,,2020-08-09,937.4335320708869,1.0,user2754@mail.com,,Nan,,1
2756,Rahul,Unknown,39.0,Mumbai,2024-07-20,2025-12-17,2061.556682410751,3.0,nan,,India,515.0,1
2756,Neha,Male,38.0,Pune,2022-03-27,,695.96,3.0,nan,,Canada,,0
2759,Priya,Male,38.0,Kolkata,,2021-01-13,4448.11,3.0,nan,9177648181,Australia,,0
2762,Unknown,Female,43.0,Chennai,2021-07-10,,2905.548267602339,1.0,nan,9789367889,India,,1
C2764,Rahul,Male,46.0,Kolkata,,,953.4476887581986,1.0,nan,9221160293,Australia,,1
2764,Amit,Unknown,40.0,Unknown,,2025-08-03,4607.089023324954,3.0,nan,,USA,,1
2766,Unknown,Unknown,20.0,Pune,,,2882.25,3.0,nan,,Nan,,0
2766,Simran,Male,39.0,Ahmedabad,,2025-06-16,4161.42,3.0,nan,,Nan,,0
2768,Kiran,Male,43.0,Hyderabad,2022-09-11,,4000.0946390070603,1.0,nan,9310139902,Nan,,1
2769,Amit,Female,18.0,Ahmedabad,,2021-12-10,1351.67729034067,5.0,nan,9459176915,Canada,,1
2770,Priya,Unknown,41.0,Mumbai,2025-06-08,,47.18,3.0,nan,9944703700,Australia,,0
2771,Priya,Male,43.0,Kolkata,2024-03-24,,4131.224629261937,5.0,nan,,UK,,1
2772,Unknown,Unknown,44.0,Ahmedabad,2022-05-22,2023-10-10,3154.67,1.0,user2771@mail.com,,UK,506.0,0
2773,Pooja,Female,43.0,Ahmedabad,2021-07-11,2023-05-18,5014.088487483386,1.0,nan,9835557183,UK,676.0,1
2773,Kiran,Male,37.0,Pune,,,1870.3292320550922,2.0,user2773@mail.com,,Nan,,1
C2775,Simran,Female,45.0,Ahmedabad,2022-09-28,,1355.120715530449,3.0,nan,,Canada,,1
C2776,Ankit,Male,45.0,Chennai,,,1512.1412409291843,3.0,nan,,Australia,,1
2777,Unknown,Unknown,47.0,Delhi,,,1426.54,3.0,nan,,UK,,0
2778,Unknown,Female,45.0,Delhi,,2024-12-02,2966.6965480500608,3.0,nan,,Australia,,1
2779,Unknown,Unknown,42.0,Ahmedabad,2023-08-18,2021-01-23,3057.8871091988563,3.0,nan,,USA,-937.0,1
C2781,Amit,Female,49.0,Hyderabad,,2025-08-08,4677.522934968698,3.0,nan,,UK,,1
2782,Neha,Female,45.0,Unknown,2020-10-11,,2928.839057931821,3.0,nan,9854578377,Australia,,1
2783,Sneha,Male,40.0,Delhi,,2020-10-04,2703.644238025529,5.0,nan,,Nan,,1
2784,Ravi,Female,40.0,Bangalore,2021-04-29,2024-01-26,3519.2490109945056,3.0,nan,9991269577,India,1002.0,1
2784,Priya,Male,47.0,Hyderabad,,,1455.3696468544217,5.0,nan,9196505619,Nan,,1
C2786,Priya,Female,46.0,Mumbai,2022-04-05,,316.39865497947494,3.0,user2785@mail.com,,USA,,1
2788,Priya,Unknown,30.0,Ahmedabad,,,4831.762816028917,3.0,nan,9601208201,India,,1
C2789,Pooja,Female,40.0,Mumbai,2020-09-22,,4361.26123975782,1.0,user2788@mail.com,9482602087,Canada,,1
2790,Amit,Male,29.0,Delhi,2024-08-12,,2882.5424450164483,3.0,nan,,Australia,,1
2791,Priya,Female,38.0,Pune,,2024-07-20,225.56607093623688,4.0,nan,,Canada,,1
2791,Simran,Female,44.0,Pune,,,2416.33,3.0,user2791@mail.com,,Canada,,0
2793,Unknown,Female,45.0,Bangalore,,2024-02-16,369.17919598467415,2.0,nan,,UK,,1
C2794,Unknown,Female,41.0,Bangalore,2021-04-07,2024-06-09,3680.6600565040244,5.0,nan,,UK,1159.0,1
2795,Unknown,Male,41.0,Unknown,2025-06-26,,2245.3052577328704,1.0,nan,,Australia,,1
C2796,Priya,Female,45.0,Mumbai,,2021-04-01,123.11310728694207,3.0,nan,9488485262,India,,1
C2799,Ravi,Female,39.0,Unknown,2024-11-13,,201.7252286982698,1.0,nan,9179235616,UK,,1
2800,Pooja,Male,42.0,Delhi,,,781.14,2.0,nan,,UK,,0
2801,Amit,Female,44.0,Kolkata,2023-03-20,,3212.13,2.0,nan,,India,,0
2802,Unknown,Female,54.0,Hyderabad,,2022-03-07,532.9564272767072,1.0,user2801@mail.com,9968387632,Canada,,1
2804,Sneha,Male,43.0,Chennai,2023-04-12,2024-10-23,3565.0258119962446,5.0,nan,,UK,560.0,1
C2805,Simran,Unknown,47.0,Unknown,,2023-07-20,631.7279335448868,3.0,nan,,India,,1
2806,Unknown,Female,37.0,Mumbai,,,2653.9421645019465,3.0,nan,,UK,,1
2807,Rahul,Unknown,47.0,Chennai,,2021-04-10,1215.33201369149,1.0,nan,,Nan,,1
2808,Unknown,Male,45.0,Ahmedabad,2025-07-05,2023-02-06,1763.334074746973,1.0,nan,,India,-880.0,1
C2809,Amit,Male,41.0,Ahmedabad,,2024-08-28,1141.75,1.0,user2808@mail.com,,Nan,,0
C2810,Kiran,Unknown,44.0,Kolkata,,2022-01-13,4852.513530558624,2.0,nan,,Nan,,1
C2811,Simran,Female,49.0,Unknown,2023-07-19,,788.5430710180808,5.0,nan,,UK,,1
2811,Ankit,Unknown,43.0,Delhi,,,1562.3788083174559,3.0,nan,,Australia,,1
2813,Ravi,Male,45.0,Unknown,,,2697.786336845063,1.0,nan,,Canada,,1
2814,Unknown,Female,40.0,Chennai,,2023-06-11,274.3630542493088,2.0,nan,,Nan,,1
2815,Priya,Male,46.0,Unknown,,,958.6898716008445,3.0,nan,9998826529,India,,1
2816,Neha,Unknown,44.0,Pune,,,246.52,3.0,user2815@mail.com,,Canada,,0
2817,Kiran,Female,46.0,Kolkata,,2022-05-06,3654.376930234119,2.0,nan,,Nan,,1
2818,Rahul,Unknown,40.0,Pune,,,42.02,4.0,nan,,UK,,0
C2819,Pooja,Male,44.0,Ahmedabad,,,2738.8417381186837,3.0,user2818@mail.com,,Nan,,1
2820,Simran,Male,41.0,Kolkata,,2021-05-19,3152.744634249776,3.0,user2819@mail.com,,UK,,1
2821,Sneha,Male,39.0,Bangalore,,,2387.3961106409615,3.0,user2820@mail.com,9246375328,USA,,1
2822,Ravi,Female,42.0,Ahmedabad,,,3672.785342043707,1.0,nan,,UK,,1
2822,Priya,Male,47.0,Mumbai,2025-03-26,,4143.97,3.0,nan,,UK,,0
2823,Ravi,Female,40.0,Delhi,2021-11-02,,4904.704294590494,1.0,nan,,India,,1
2824,Kiran,Male,40.0,Delhi,2021-02-22,,197.61,3.0,nan,,USA,,0
2827,Neha,Male,46.0,Unknown,2021-08-18,,3949.363177805265,3.0,nan,9463635413,UK,,1
C2829,Priya,Male,42.0,Bangalore,2020-12-09,,3095.179912619629,3.0,nan,9137308358,UK,,1
2830,Unknown,Unknown,68.0,Mumbai,,2022-09-15,3661.128748979416,3.0,nan,,India,,1
2832,Sneha,Female,39.0,Hyderabad,2023-05-08,,948.6364005691357,3.0,nan,,Australia,,1
2834,Simran,Male,54.0,Ahmedabad,,,4151.137795955645,3.0,nan,,Nan,,1
2835,Kiran,Male,38.0,Unknown,,,2380.766618146952,1.0,nan,,India,,1
2839,Unknown,Female,47.0,Kolkata,2024-06-22,,167.92511961884247,3.0,nan,,USA,,1
2839,Neha,Female,47.0,Unknown,,,2143.2862539189255,3.0,nan,9399460900,Australia,,1
2840,Pooja,Female,42.0,Pune,2023-12-30,2021-05-22,2778.12,3.0,user2840@mail.com,,UK,-952.0,0
2841,Kiran,Male,43.0,Mumbai,2021-06-06,2025-03-08,4521.9802091650035,1.0,nan,,USA,1371.0,1
2842,Ravi,Female,45.0,Pune,2023-12-26,,6485.245239292073,3.0,nan,,Australia,,1
2844,Priya,Male,42.0,Chennai,,,776.6287152642874,3.0,nan,,Canada,,1
2844,Kiran,Male,41.0,Pune,,,2709.18,3.0,user2844@mail.com,,India,,0
C2846,Amit,Unknown,46.0,Hyderabad,,,3804.9585302567402,1.0,nan,,Canada,,1
2846,Priya,Female,38.0,Kolkata,,2022-08-12,1336.1160709843055,1.0,user2846@mail.com,,Canada,,1
C2849,Rahul,Unknown,46.0,Mumbai,,,931.2999777060181,3.0,nan,,USA,,1
2850,Priya,Female,38.0,Kolkata,,2022-11-16,3188.2820574467337,3.0,nan,,India,,1
C2852,Neha,Unknown,47.0,Bangalore,,,3565.3758807232116,4.0,nan,9320074296,India,,1
2853,Ravi,Male,42.0,Delhi,,,1744.9454520638003,3.0,nan,9312162464,India,,1
2854,Ravi,Unknown,39.0,Unknown,,2021-10-04,2990.5768115779083,1.0,nan,,Australia,,1
2854,Sneha,Unknown,40.0,Unknown,2024-06-23,,4216.979114864832,3.0,nan,,Canada,,1
2856,Ravi,Unknown,38.0,Hyderabad,,2025-11-26,3028.3597868066336,3.0,nan,9419670760,USA,,1
2859,Neha,Female,43.0,Ahmedabad,2024-09-11,,2454.6375343072955,3.0,user2859@mail.com,,India,,1
2861,Sneha,Male,42.0,Kolkata,2025-08-26,,2085.06,2.0,user2860@mail.com,,USA,,0
C2862,Priya,Unknown,41.0,Delhi,,2023-05-31,5792.400275439826,3.0,nan,,Nan,,1
2864,Ravi,Unknown,41.0,Pune,2022-12-25,,3475.8323103767116,3.0,nan,,Australia,,1
2864,Ankit,Male,44.0,Chennai,2025-01-04,2021-12-01,585.69,1.0,nan,,UK,-1130.0,0
2865,Simran,Female,47.0,Hyderabad,2025-06-05,,605.7659649537877,1.0,nan,9790172981,USA,,1
C2869,Simran,Male,39.0,Pune,2023-04-24,,632.79743509183,1.0,user2868@mail.com,9931701619,India,,1
2871,Neha,Unknown,41.0,Kolkata,,2024-07-03,2212.442422709147,3.0,nan,9283130535,Australia,,1
2872,Unknown,Unknown,35.0,Ahmedabad,,,1840.2371554886524,3.0,nan,,India,,1
C2873,Simran,Female,47.0,Ahmedabad,,,1617.2709303574024,3.0,nan,,Australia,,1
2874,Ankit,Male,43.0,Chennai,2023-03-26,2025-02-12,1033.93,3.0,nan,9715909678,Canada,689.0,0
C2876,Priya,Male,58.0,Delhi,2023-12-25,2023-03-22,2314.746923565122,1.0,nan,,Nan,-278.0,1
2879,Amit,Female,42.0,Unknown,2022-02-10,,708.0851088082466,1.0,nan,9757571402,Canada,,1
C2881,Unknown,Unknown,65.0,Delhi,,2024-09-11,2201.1090302708362,1.0,nan,,UK,,1
2882,Neha,Male,43.0,Ahmedabad,,,4795.390695389529,5.0,nan,,Australia,,1
2883,Unknown,Unknown,18.0,Bangalore,2020-04-11,,2111.3448520257048,3.0,nan,9528899112,Australia,,1
C2884,Ankit,Male,63.0,Delhi,2021-09-21,,4309.07,1.0,user2883@mail.com,9203501460,India,,0
2885,Rahul,Female,18.0,Unknown,,,3793.6210462150043,3.0,user2884@mail.com,,Canada,,1
C2886,Rahul,Male,42.0,Pune,2025-04-02,2025-10-23,2706.3580547457354,1.0,nan,,USA,204.0,1
2888,Rahul,Male,41.0,Pune,,,675.9,2.0,nan,9172900322,India,,0
2890,Ravi,Male,44.0,Mumbai,2021-07-26,2024-01-01,5203.279701119213,2.0,user2889@mail.com,,Australia,889.0,1
2891,Sneha,Unknown,43.0,Delhi,,2024-05-01,3672.82,3.0,nan,,Australia,,0
2891,Neha,Female,46.0,Hyderabad,2022-04-27,2025-01-30,970.3360688761984,1.0,user2891@mail.com,,Canada,1009.0,1
C2893,Ravi,Female,30.0,Mumbai,2023-07-19,2020-12-06,2050.397197915579,1.0,nan,9258058428,UK,-955.0,1
2894,Ravi,Male,40.0,Delhi,,2020-12-11,1836.4433318729689,2.0,user2893@mail.com,9521500934,UK,,1
2895,Ravi,Unknown,45.0,Hyderabad,,2022-03-29,4480.363698181452,3.0,nan,9983583755,UK,,1
2896,Neha,Female,42.0,Kolkata,,,1673.29,1.0,nan,,Australia,,0
2896,Unknown,Male,38.0,Hyderabad,,2021-04-27,3589.8359220535503,1.0,nan,,Australia,,1
2897,Rahul,Female,20.0,Kolkata,2023-08-28,,2553.481964667766,1.0,nan,,Canada,,1
2898,Ankit,Unknown,43.0,Kolkata,2023-06-25,,1048.4565802740728,1.0,nan,,USA,,1
2899,Unknown,Male,39.0,Ahmedabad,2024-09-30,,4518.208437517581,2.0,nan,,UK,,1
2900,Priya,Unknown,39.0,Chennai,2023-12-03,2023-02-28,381.4,1.0,nan,9501019484,Nan,-278.0,0
2903,Neha,Male,40.0,Mumbai,,2021-02-21,2906.311842579675,5.0,nan,,USA,,1
2903,Neha,Male,42.0,Chennai,2022-04-04,,2488.5973400761554,3.0,nan,9610970193,UK,,1
2905,Unknown,Unknown,41.0,Delhi,,2023-05-31,2522.9357704889535,1.0,user2904@mail.com,9647447351,Australia,,1
2907,Ravi,Male,59.0,Delhi,2025-07-15,,732.434566523048,3.0,user2906@mail.com,9401299235,Australia,,1
2907,Rahul,Female,39.0,Delhi,,,2687.557009586567,1.0,nan,9626079274,Nan,,1
2910,Neha,Female,42.0,Pune,,,3958.9052486554465,3.0,nan,,Australia,,1
2913,Ravi,Male,45.0,Kolkata,2025-01-13,2023-01-06,6363.755161008749,3.0,user2912@mail.com,,Australia,-738.0,1
2915,Simran,Male,45.0,Unknown,2025-06-05,,305.4093277369743,1.0,nan,,India,,1
2917,Ravi,Female,41.0,Delhi,,,2051.237429891894,1.0,nan,9980254978,USA,,1
2918,Ravi,Female,40.0,Delhi,2022-10-18,,2142.2065601173736,3.0,user2917@mail.com,,UK,,1
